PPI,min_score,max_score,avg_score
T32-74_A_B,-5.708975791931152,4.213569164276123,-0.1148189827799797
T32-75_A_B,-6.674479961395264,3.6931538581848145,-1.3318020105361938
T32-76_A_B,-3.385280132293701,3.2477645874023438,0.696853518486023
T32-77_A_B,-4.9719557762146,6.423811435699463,1.0526822805404663
T32-78_A_B,-2.979114294052124,4.582559585571289,0.7889111042022705
T32-79_A_B,-1.920657992362976,5.596744060516357,1.579654335975647
T32-7_A_B,-5.344332695007324,5.50761079788208,0.4410170614719391
T32-80_A_B,-9.441821098327637,1.7976725101470947,-1.2938917875289917
T32-81_A_B,-6.206992149353027,1.291061520576477,-1.9777843952178955
T32-82_A_B,-7.735273838043213,2.41276216506958,-0.9363858699798584
T32-83_A_B,-6.759639739990234,5.382758140563965,0.2582203447818756
T32-84_A_B,-5.848640441894531,4.241767406463623,0.14529931545257568
T32-85_A_B,-4.324434757232666,4.86251163482666,0.18755066394805908
T32-86_A_B,-4.334083557128906,3.145289659500122,-0.18384438753128052
T32-87_A_B,-4.658203125,4.065380096435547,0.2028113603591919
T32-88_A_B,-2.645310401916504,3.154778480529785,-0.029778283089399338
T32-89_A_B,-7.080090522766113,3.3411521911621094,-0.11141472309827805
T32-8_A_B,-2.0747551918029785,5.169538497924805,1.5982834100723267
T32-90_A_B,-6.654430389404297,4.451356410980225,-0.3935202360153198
T32-91_A_B,-4.653511047363281,4.314243316650391,0.079381562769413
T32-92_A_B,-9.204824447631836,2.654323101043701,-0.5454498529434204
T32-93_A_B,-3.6686413288116455,5.636831283569336,1.353456735610962
T32-94_A_B,-3.837472438812256,4.912242412567139,0.5550376176834106
T32-95_A_B,-5.272683143615723,4.656771183013916,0.30731573700904846
T32-96_A_B,-4.878576755523682,2.9697797298431396,-0.9524310231208801
T32-97_A_B,-7.703133583068848,4.458984375,0.2802375555038452
T32-98_A_B,-3.560640811920166,4.269229888916016,0.6714126467704773
T32-99_A_B,-6.106103420257568,2.585740327835083,-1.346251368522644
T32-9_A_B,-3.9698643684387207,4.610136032104492,0.7535111904144287
T35-0_A_B,-5.585225582122803,5.511392593383789,0.16888505220413208
T35-100_A_B,-8.081405639648438,1.997851014137268,-2.327601432800293
T35-101_A_B,-6.868915557861328,2.9383485317230225,-0.6542670726776123
T35-102_A_B,-3.6833255290985107,2.2996275424957275,-0.6571412086486816
T35-103_A_B,-3.977931261062622,1.9763455390930176,-0.98880535364151
T35-104_A_B,-4.7968902587890625,5.732476711273193,1.2813833951950073
T35-105_A_B,-5.236560821533203,3.8214640617370605,-0.025254877284169197
T35-106_A_B,-3.994016647338867,1.9290704727172852,-0.21223552525043488
T35-107_A_B,-3.187851905822754,5.744035720825195,1.0097548961639404
T35-108_A_B,-4.393049240112305,3.5068585872650146,-0.4183124899864197
T35-109_A_B,-7.166518211364746,3.262779712677002,-0.6457070708274841
T35-10_A_B,-2.5454227924346924,5.708800315856934,1.2781661748886108
T35-110_A_B,-4.507970333099365,3.5235793590545654,-1.1417843103408813
T35-111_A_B,-5.873830795288086,3.2850258350372314,-0.23239707946777344
T35-112_A_B,-3.713280200958252,3.952627420425415,0.2216559797525406
T35-113_A_B,-5.075847148895264,5.085582256317139,0.48528608679771423
T35-114_A_B,-3.4459943771362305,2.129330635070801,-1.056443214416504
T35-115_A_B,-4.630973815917969,6.409610748291016,0.7785080671310425
T35-116_A_B,-4.269864559173584,2.519178867340088,-0.3173816502094269
T35-117_A_B,-2.920797824859619,2.418553113937378,-0.14147207140922546
T35-118_A_B,-4.797109603881836,1.358473300933838,-1.4853124618530273
T35-119_A_B,-5.054440975189209,5.751639366149902,0.06791388988494873
T35-11_A_B,-4.776020050048828,4.260667324066162,0.7720127105712891
T35-120_A_B,-3.184211015701294,3.6498379707336426,0.07227304577827454
T35-121_A_B,-4.148116588592529,2.541370391845703,-0.7815874218940735
T35-122_A_B,-3.2985854148864746,2.627420663833618,-0.3527032434940338
T35-123_A_B,-5.005185127258301,2.902078151702881,-0.8288490176200867
T35-124_A_B,-3.0315380096435547,4.108743190765381,0.7138527035713196
T35-125_A_B,-6.078307628631592,3.5633492469787598,-1.2253870964050293
T35-126_A_B,-8.779010772705078,2.209547519683838,-1.468998670578003
T35-127_A_B,-6.2757368087768555,2.6775331497192383,-0.8037686347961426
T35-128_A_B,-3.5989162921905518,3.891786813735962,0.7427628040313721
T35-129_A_B,-4.801305770874023,4.28413724899292,-0.27250802516937256
T35-12_A_B,-5.743765354156494,2.2286198139190674,-0.48278507590293884
T35-130_A_B,-3.201786756515503,5.114550590515137,0.627823531627655
T35-131_A_B,-5.460045337677002,3.427187204360962,-0.8726293444633484
T35-132_A_B,-4.655283451080322,3.5316083431243896,-0.24889910221099854
T35-133_A_B,-4.443490028381348,4.999504566192627,0.6576703786849976
T35-134_A_B,-4.514548301696777,4.043097496032715,-0.11588902026414871
T35-135_A_B,-6.373542785644531,4.88137149810791,0.47849491238594055
T35-136_A_B,-5.572797775268555,3.6331491470336914,-1.0617804527282715
T35-137_A_B,-7.589695930480957,2.004969835281372,-1.6643105745315552
T35-138_A_B,-3.801252603530884,3.3900341987609863,0.14995838701725006
T35-139_A_B,-4.636538982391357,3.7382328510284424,0.39247968792915344
T35-13_A_B,-5.161185264587402,4.248203277587891,0.07403451949357986
T35-140_A_B,-3.054067611694336,0.5038120746612549,-1.2876968383789062
T35-141_A_B,-7.162454605102539,3.4930901527404785,-0.49381494522094727
T35-142_A_B,-3.5111818313598633,3.5549466609954834,0.6435712575912476
T35-143_A_B,-2.792353630065918,4.732277870178223,1.2162278890609741
T35-144_A_B,-4.011902332305908,6.425482749938965,1.087954044342041
T35-145_A_B,-2.09890079498291,5.654549598693848,1.1718047857284546
T35-146_A_B,-4.531602382659912,5.06403923034668,0.2645573914051056
T35-147_A_B,-4.530787944793701,6.673444747924805,0.5250861644744873
T35-148_A_B,-3.5977091789245605,6.387341499328613,0.5774456262588501
T35-149_A_B,-6.1255106925964355,5.370111465454102,-0.3576580882072449
T35-14_A_B,-4.450644016265869,4.602799892425537,0.6116515398025513
T35-150_A_B,-5.671967029571533,4.6804351806640625,-0.355984091758728
T35-151_A_B,-1.4319924116134644,5.200387954711914,1.4657572507858276
T35-153_A_B,-3.9926607608795166,4.685798645019531,0.504412829875946
T35-154_A_B,-3.6568901538848877,5.706714153289795,1.2860842943191528
T35-155_A_B,-4.7887492179870605,3.301875352859497,-0.7279534339904785
T35-156_A_B,-3.436994791030884,3.7593371868133545,0.6708715558052063
T35-157_A_B,-2.955481767654419,4.901629447937012,0.9376875162124634
T35-158_A_B,-3.4821414947509766,4.431323051452637,0.5644746422767639
T35-159_A_B,-3.464569091796875,1.6156467199325562,-1.1124119758605957
T35-15_A_B,-5.025167942047119,4.72603702545166,-0.004819896072149277
T35-160_A_B,-4.53281307220459,2.6166369915008545,-0.5221202373504639
T35-161_A_B,-3.374885320663452,4.243906021118164,0.4192022681236267
T35-162_A_B,-2.9519386291503906,5.417313575744629,1.0259734392166138
T35-163_A_B,-3.8297457695007324,3.6944735050201416,0.3138009309768677
T35-164_A_B,-5.368154048919678,1.9719910621643066,-1.1688337326049805
T35-165_A_B,-1.8697521686553955,5.334707736968994,1.5133721828460693
T35-166_A_B,-6.549574851989746,3.7721242904663086,-0.39793917536735535
T35-167_A_B,-6.311976909637451,3.1477890014648438,-1.0018107891082764
T35-168_A_B,-4.090134143829346,4.627740383148193,0.05422155186533928
T35-169_A_B,-3.0955123901367188,4.941458702087402,0.03410496562719345
T35-16_A_B,-4.520934104919434,2.870387554168701,-0.9838471412658691
T35-170_A_B,-3.8196678161621094,2.6258177757263184,-0.42073917388916016
T35-171_A_B,-4.244822025299072,3.799154043197632,0.3093545734882355
T35-172_A_B,-2.599673271179199,5.401581764221191,1.4099491834640503
T35-173_A_B,-4.430013179779053,3.8552355766296387,-0.2532263398170471
T35-174_A_B,-3.2599189281463623,4.143101215362549,0.6261584162712097
T35-175_A_B,-6.851938247680664,3.840914487838745,0.18509221076965332
T35-176_A_B,-4.497302532196045,2.5052106380462646,-0.554702639579773
T35-177_A_B,-6.218058109283447,3.5644969940185547,-0.8493050336837769
T35-178_A_B,-4.601454257965088,4.5681562423706055,0.6642425060272217
T35-179_A_B,-4.5539326667785645,2.998605728149414,-1.0243539810180664
T35-17_A_B,-3.333275318145752,4.804217338562012,1.1023820638656616
T35-180_A_B,-5.754300117492676,2.486546039581299,-1.0813162326812744
T35-181_A_B,-3.217006206512451,2.6482229232788086,-0.7201135754585266
T35-182_A_B,-6.399506092071533,4.05839729309082,-0.013888957910239697
T35-183_A_B,-2.812106132507324,4.297382354736328,0.4897095561027527
T35-184_A_B,-3.274686813354492,1.793716549873352,-0.4502226710319519
T35-185_A_B,-3.435901641845703,4.606639862060547,0.6940324902534485
T35-186_A_B,-5.4648966789245605,4.921936988830566,-0.36960455775260925
T35-187_A_B,-2.2840077877044678,7.059323787689209,2.0643157958984375
T35-188_A_B,-6.879868984222412,3.451585292816162,-0.5251933932304382
T35-189_A_B,-4.9677276611328125,5.595701217651367,0.3637164235115051
T35-18_A_B,-6.849509239196777,3.173440933227539,-0.7183277606964111
T35-190_A_B,-6.94515323638916,7.402714252471924,-0.07648535072803497
T35-191_A_B,-2.760228395462036,3.3536570072174072,0.3206802010536194
T35-192_A_B,-4.441668510437012,2.9695231914520264,0.0651104524731636
T35-193_A_B,-4.681647777557373,3.242926836013794,-0.3112393915653229
T35-194_A_B,-5.146385669708252,2.46343731880188,-1.3021187782287598
T35-195_A_B,-2.6662673950195312,6.5667829513549805,1.307619571685791
T35-196_A_B,-2.366403818130493,5.002072811126709,0.6997349858283997
T35-197_A_B,-5.354921340942383,1.3883641958236694,-1.4237120151519775
T35-198_A_B,-3.820323944091797,3.4735631942749023,-0.06299906969070435
T35-199_A_B,-2.9806904792785645,5.573572635650635,1.526172161102295
T35-19_A_B,-3.3558290004730225,3.935991048812866,0.3826230466365814
T35-1_A_B,-2.5963134765625,4.118854999542236,1.045845866203308
T35-200_A_B,-3.3465964794158936,4.602855682373047,0.042097389698028564
T35-201_A_B,-3.9758834838867188,6.142575263977051,0.8401790857315063
T35-202_A_B,-5.773272514343262,3.200004816055298,-1.4100074768066406
T35-203_A_B,-3.165566921234131,5.910229682922363,1.7453315258026123
T35-204_A_B,-6.459890842437744,3.531721353530884,-1.276814341545105
T35-205_A_B,-7.599139213562012,7.071498870849609,-0.5417559146881104
T35-206_A_B,-3.760374069213867,3.516773223876953,0.25242337584495544
T35-207_A_B,-3.361133575439453,3.573409080505371,1.0721917152404785
T35-208_A_B,-4.667287349700928,4.681761741638184,0.448072224855423
T35-209_A_B,-2.8541276454925537,5.2114458084106445,1.2597026824951172
T35-20_A_B,-3.610637664794922,3.0024635791778564,0.25920039415359497
T35-210_A_B,-4.4195356369018555,4.267821311950684,0.5903478860855103
T35-211_A_B,-4.693820953369141,3.7370100021362305,-0.6962885856628418
T35-212_A_B,-6.357672214508057,5.476968765258789,-0.49028047919273376
T35-213_A_B,-5.6429243087768555,2.909367799758911,-0.5476551055908203
T35-214_A_B,-5.200521469116211,3.664773464202881,-0.4777749478816986
T35-215_A_B,-6.42950439453125,3.7567596435546875,-0.150929257273674
T35-216_A_B,-4.620510578155518,2.8027944564819336,-0.765718400478363
T35-217_A_B,-6.303225040435791,4.181676387786865,-0.158320352435112
T35-218_A_B,-3.5136220455169678,2.6119308471679688,-0.3288891315460205
T35-219_A_B,-6.614803791046143,2.5463836193084717,-1.0642237663269043
T35-21_A_B,-10.163773536682129,1.80594801902771,-2.7287962436676025
T35-220_A_B,-4.210202693939209,3.1158382892608643,0.06539854407310486
T35-221_A_B,-4.254771709442139,2.5921735763549805,-0.6128906011581421
T35-222_A_B,-4.780962944030762,5.624805450439453,0.2347644716501236
T35-223_A_B,-3.5595057010650635,4.8559250831604,0.2579098045825958
T35-224_A_B,-5.1561102867126465,3.254359006881714,-0.5583836436271667
T35-225_A_B,-3.7545089721679688,2.2508389949798584,-0.4982360899448395
T35-226_A_B,-4.644859313964844,4.530415058135986,0.631938099861145
T35-227_A_B,-6.714376449584961,4.324608325958252,-0.8394492268562317
T35-228_A_B,-3.6703040599823,5.1301655769348145,0.6744567155838013
T35-229_A_B,-10.866427421569824,2.2752578258514404,-2.210172414779663
T35-22_A_B,-3.8700814247131348,2.785423755645752,0.14397032558918
T35-230_A_B,-3.8728556632995605,5.898294448852539,1.269413948059082
T35-231_A_B,-5.73613977432251,5.136542320251465,0.13945996761322021
T35-232_A_B,-4.023004055023193,4.731925010681152,-0.07096710056066513
T35-233_A_B,-4.920736789703369,3.6914377212524414,-0.710756242275238
T35-234_A_B,-6.302730560302734,4.734934329986572,0.7159351706504822
T35-235_A_B,-3.6268322467803955,3.379552125930786,0.35981836915016174
T35-236_A_B,-4.007358551025391,3.7165684700012207,0.5221878290176392
T35-237_A_B,-3.456310272216797,3.136444568634033,0.3870552182197571
T35-238_A_B,-5.778254508972168,3.9724178314208984,-0.30190372467041016
T35-239_A_B,-6.898820877075195,3.803784132003784,-0.9245010614395142
T35-23_A_B,-6.053780555725098,3.706836700439453,-0.8702560663223267
T35-240_A_B,-5.118878364562988,5.6620869636535645,0.8699023127555847
T35-241_A_B,-4.078231334686279,6.097607612609863,0.7438521981239319
T35-242_A_B,-5.100382328033447,3.8593409061431885,-0.28479012846946716
T35-243_A_B,-6.10153865814209,6.133159637451172,-0.1321796476840973
T35-244_A_B,-2.1841516494750977,3.463926076889038,0.6462451219558716
T35-245_A_B,-3.529165744781494,3.8212647438049316,0.06403402984142303
T35-246_A_B,-5.070106506347656,3.22989821434021,0.35742127895355225
T35-247_A_B,-5.990182876586914,1.8460016250610352,-1.5243052244186401
T35-248_A_B,-1.5951528549194336,5.766994476318359,1.331764817237854
T35-249_A_B,-3.564973831176758,5.296639919281006,1.0550525188446045
T35-24_A_B,-6.0716776847839355,1.9941760301589966,-1.2476260662078857
T35-250_A_B,-5.819608688354492,2.896188974380493,-1.0971935987472534
T35-251_A_B,-3.5660781860351562,2.6644604206085205,-0.47974592447280884
T35-252_A_B,-4.47715425491333,5.47355842590332,-0.4252105951309204
T35-253_A_B,-4.17116641998291,3.764033079147339,0.2830975651741028
T35-254_A_B,-6.165063858032227,2.4495043754577637,-1.032089114189148
T35-255_A_B,-3.5516281127929688,3.984304666519165,0.9647767543792725
T35-256_A_B,-4.880428791046143,3.3613882064819336,0.30031904578208923
T35-257_A_B,-7.425950050354004,2.3480587005615234,-2.1507837772369385
T35-258_A_B,-3.7059826850891113,1.759954571723938,-1.0168412923812866
T35-259_A_B,-4.932092666625977,4.949852466583252,0.2735100984573364
T35-25_A_B,-6.458895206451416,2.478957414627075,-1.0938403606414795
T35-260_A_B,-7.454367160797119,3.634490966796875,-1.659399390220642
T35-261_A_B,-4.2892231941223145,2.971409797668457,-0.04377823695540428
T35-262_A_B,-3.7099335193634033,6.717014312744141,0.9711607098579407
T35-263_A_B,-4.3199543952941895,2.3464889526367188,-0.9196248054504395
T35-264_A_B,-3.8357057571411133,2.926722764968872,0.18995052576065063
T35-265_A_B,-3.9803740978240967,4.497618675231934,0.8779504299163818
T35-266_A_B,-3.8318307399749756,3.928401231765747,-0.040666066110134125
T35-267_A_B,-5.212291717529297,5.95668363571167,0.750149667263031
T35-268_A_B,-4.176547050476074,4.498237609863281,0.6820884346961975
T35-269_A_B,-5.065278053283691,2.6920647621154785,-0.5552091598510742
T35-26_A_B,-3.3524415493011475,1.2855476140975952,-0.9881331324577332
T35-270_A_B,-8.890538215637207,2.655768871307373,-2.1486546993255615
T35-271_A_B,-3.9896421432495117,6.285286903381348,1.0384995937347412
T35-272_A_B,-4.7572736740112305,2.1851727962493896,-1.120377540588379
T35-273_A_B,-3.9644367694854736,5.134270191192627,1.1136606931686401
T35-274_A_B,-4.138757705688477,4.656322479248047,-0.39316102862358093
T35-275_A_B,-4.288331985473633,4.169564723968506,0.18104314804077148
T35-276_A_B,-3.873093366622925,4.392691135406494,0.33733201026916504
T35-278_A_B,-2.7852766513824463,4.080118656158447,0.19759446382522583
T35-279_A_B,-3.9134106636047363,5.70724630355835,1.2579710483551025
T35-27_A_B,-5.387104034423828,6.902233123779297,0.33110353350639343
T35-280_A_B,-6.83020544052124,2.53948974609375,-1.7702480554580688
T35-281_A_B,-3.3000385761260986,3.2165257930755615,0.39206168055534363
T35-282_A_B,-4.467741012573242,4.666781425476074,0.24718551337718964
T35-283_A_B,-5.601560115814209,3.4801383018493652,-1.3734701871871948
T35-284_A_B,-4.490394592285156,4.128793716430664,0.1776829957962036
T35-285_A_B,-2.8609540462493896,4.39879846572876,0.6264520287513733
T35-286_A_B,-4.229482173919678,4.75714111328125,0.8112258911132812
T35-287_A_B,-3.7700695991516113,2.8307578563690186,-0.10603097826242447
T35-288_A_B,-4.591708660125732,3.0014162063598633,-0.43415945768356323
T35-289_A_B,-7.62312650680542,3.0907068252563477,-0.5132207870483398
T35-28_A_B,-7.087502479553223,4.43348503112793,0.0595669224858284
T35-290_A_B,-4.12301778793335,5.679980278015137,0.7582051157951355
T35-291_A_B,-6.989957809448242,2.8894362449645996,-1.0790259838104248
T35-292_A_B,-4.68487024307251,5.048038005828857,0.9636502861976624
T35-293_A_B,-5.663336753845215,4.107678413391113,-0.1864503175020218
T35-294_A_B,-4.240215301513672,2.459118127822876,-0.7155378460884094
T35-295_A_B,-4.571115970611572,3.6238489151000977,-0.12631331384181976
T35-296_A_B,-5.057976245880127,4.216513156890869,0.027404673397541046
T35-297_A_B,-6.48413610458374,3.153240442276001,-0.2805249094963074
T35-298_A_B,-4.699005126953125,4.738367080688477,0.25435614585876465
T35-299_A_B,-7.3290696144104,1.8614400625228882,-1.6368818283081055
T35-29_A_B,-10.05229377746582,2.1956472396850586,-1.9936363697052002
T35-2_A_B,-5.036391735076904,3.03271746635437,-0.7169971466064453
T35-300_A_B,-3.814115524291992,4.743575096130371,0.4040812849998474
T35-301_A_B,-3.212886095046997,5.436662673950195,0.6735553741455078
T35-302_A_B,-5.206760406494141,5.5876145362854,-0.19611528515815735
T35-303_A_B,-4.119129180908203,4.5555806159973145,0.4130939245223999
T35-304_A_B,-3.530674934387207,3.874354362487793,-0.33152303099632263
T35-305_A_B,-5.303193092346191,3.4177870750427246,0.24642693996429443
T35-306_A_B,-5.010663032531738,4.055547714233398,0.1823679506778717
T35-307_A_B,-2.042963981628418,4.143071174621582,1.218949556350708
T35-308_A_B,-5.146860122680664,1.2649461030960083,-1.664326786994934
T35-309_A_B,-4.347823619842529,2.287733316421509,-0.34355178475379944
T35-30_A_B,-5.042661666870117,3.982696294784546,0.016938894987106323
T35-310_A_B,-4.574536323547363,4.498471260070801,0.21599121391773224
T35-311_A_B,-6.669957160949707,1.8505630493164062,-1.284398078918457
T35-312_A_B,-6.753492832183838,4.061902046203613,-1.4656777381896973
T35-313_A_B,-4.5219035148620605,2.833948850631714,-0.3511912226676941
T35-314_A_B,-4.747445106506348,4.839451789855957,0.3273903727531433
T35-315_A_B,-3.6764729022979736,6.722805976867676,0.5494511723518372
T35-316_A_B,-4.769581317901611,2.638993501663208,-0.48220294713974
T35-317_A_B,-2.8276374340057373,4.4837775230407715,1.068092942237854
T35-318_A_B,-4.363631725311279,3.365849494934082,0.08234136551618576
T35-319_A_B,-4.04459285736084,4.381033420562744,-0.34715571999549866
T35-31_A_B,-4.112034797668457,4.1741557121276855,0.578136682510376
T35-320_A_B,-3.243159055709839,3.6924753189086914,1.2522996664047241
T35-321_A_B,-4.548190116882324,4.447054386138916,-0.2670944929122925
T35-322_A_B,-2.660065174102783,4.554286003112793,0.6666887998580933
T35-323_A_B,-5.027052879333496,6.604791641235352,0.09433633089065552
T35-324_A_B,-3.116006374359131,6.0419921875,1.1565128564834595
T35-325_A_B,-3.918076276779175,1.9006195068359375,-0.9716432690620422
T35-326_A_B,-3.3833484649658203,3.9608442783355713,1.2547602653503418
T35-327_A_B,-3.748624324798584,5.812976837158203,1.4599366188049316
T35-328_A_B,-4.704136371612549,1.5555689334869385,-1.0653257369995117
T35-329_A_B,-3.1760246753692627,3.7625327110290527,0.6747738122940063
T35-32_A_B,-3.077638626098633,5.67522668838501,1.0340133905410767
T35-330_A_B,-3.677676200866699,1.4116085767745972,-0.737992525100708
T35-331_A_B,-3.5520637035369873,4.050150394439697,0.4399285912513733
T35-332_A_B,-4.155959606170654,3.192126989364624,-0.33161500096321106
T35-333_A_B,-4.640789985656738,5.100314617156982,0.4165363609790802
T35-334_A_B,-3.040235996246338,4.9609150886535645,1.759755253791809
T35-335_A_B,-3.118924617767334,4.420092582702637,0.9097926020622253
T35-336_A_B,-5.492123603820801,5.510172367095947,-0.19052274525165558
T35-337_A_B,-5.770511150360107,5.155544281005859,0.800822377204895
T35-338_A_B,-4.271313667297363,3.53074049949646,0.04775955155491829
T35-339_A_B,-5.047501087188721,4.218586444854736,-0.5299539566040039
T35-33_A_B,-3.965808868408203,4.799108505249023,0.3259839117527008
T35-340_A_B,-4.155126571655273,7.384160041809082,-0.04011373966932297
T35-341_A_B,-4.427892684936523,2.571157217025757,-0.274806410074234
T35-342_A_B,-4.8851704597473145,3.8251757621765137,-0.15641747415065765
T35-343_A_B,-2.172386407852173,4.337021827697754,1.4993599653244019
T35-344_A_B,-6.3418450355529785,4.943357944488525,0.5760944485664368
T35-345_A_B,-6.059983253479004,2.484524726867676,-0.6650660037994385
T35-346_A_B,-5.541709899902344,3.9677205085754395,-0.23373501002788544
T35-347_A_B,-7.230744361877441,2.442293405532837,-1.2654087543487549
T35-348_A_B,-3.6853787899017334,5.741544723510742,1.2435669898986816
T35-349_A_B,-5.683770179748535,4.470325946807861,0.0800873264670372
T35-34_A_B,-5.7353997230529785,3.009514808654785,-0.7884542942047119
T35-350_A_B,-6.681999206542969,3.238664150238037,-1.2129286527633667
T35-351_A_B,-4.280945777893066,4.033295154571533,0.10665097832679749
T35-352_A_B,-4.333952903747559,4.874302387237549,1.2079837322235107
T35-353_A_B,-6.058393478393555,3.422966718673706,-0.2392379641532898
T35-354_A_B,-5.392772197723389,3.729868173599243,-0.3140804171562195
T35-355_A_B,-5.887425899505615,3.6967506408691406,-0.34895122051239014
T35-356_A_B,-2.849731683731079,5.096501350402832,0.8334115147590637
T35-357_A_B,-2.7849364280700684,5.084409236907959,1.3579610586166382
T35-358_A_B,-5.527435779571533,2.961840867996216,-1.1166586875915527
T35-359_A_B,-4.223018646240234,2.343766212463379,-0.4227138161659241
T35-35_A_B,-8.471126556396484,2.274925708770752,-1.6746342182159424
T35-360_A_B,-5.456499099731445,4.896028995513916,0.11546488851308823
T35-361_A_B,-3.2016396522521973,6.220484256744385,1.0239944458007812
T35-362_A_B,-3.5406155586242676,2.7015953063964844,-0.004844290670007467
T35-363_A_B,-3.8709118366241455,3.624093532562256,0.22527258098125458
T35-364_A_B,-4.4464311599731445,5.776057243347168,0.3529404401779175
T35-365_A_B,-4.279623031616211,2.9815287590026855,-0.2923584580421448
T35-366_A_B,-6.617955207824707,2.91401743888855,-1.3641711473464966
T35-367_A_B,-5.332663536071777,4.91213321685791,0.001467089052312076
T35-368_A_B,-6.337879180908203,3.060246229171753,-0.7724247574806213
T35-369_A_B,-4.581882953643799,4.353029727935791,0.40118181705474854
T35-36_A_B,-3.163785457611084,5.181741237640381,1.1585121154785156
T35-370_A_B,-6.952723503112793,4.838972568511963,-0.2264871448278427
T35-371_A_B,-3.3971073627471924,2.0114505290985107,-0.923976480960846
T35-372_A_B,-4.789494037628174,3.5965192317962646,-0.11628774553537369
T35-373_A_B,-4.383321762084961,5.049412250518799,0.17995356023311615
T35-374_A_B,-4.311725616455078,0.5583664178848267,-1.569152593612671
T35-375_A_B,-3.509390354156494,4.187057018280029,0.7443891763687134
T35-376_A_B,-4.056576251983643,3.6049726009368896,-0.020822277292609215
T35-377_A_B,-5.455839157104492,4.350919246673584,-0.8820595145225525
T35-378_A_B,-2.777747631072998,5.057253360748291,0.8057514429092407
T35-379_A_B,-4.065703868865967,2.8627381324768066,-0.7964352369308472
T35-37_A_B,-4.667519569396973,3.17411470413208,-0.8601033687591553
T35-380_A_B,-7.196383476257324,2.587552547454834,-1.5059611797332764
T35-381_A_B,-8.076601028442383,3.5604116916656494,-1.2405143976211548
T35-382_A_B,-5.483469486236572,3.3086135387420654,-0.7506805658340454
T35-383_A_B,-2.8606197834014893,4.181282043457031,1.020764708518982
T35-384_A_B,-4.880682468414307,5.20579195022583,0.23706169426441193
T35-385_A_B,-8.123163223266602,1.790769100189209,-1.858695149421692
T35-386_A_B,-5.383538246154785,2.6836326122283936,-1.306347131729126
T35-387_A_B,-4.420063495635986,3.1950361728668213,0.06271684169769287
T35-388_A_B,-5.953413009643555,3.418638229370117,-1.3822002410888672
T35-389_A_B,-3.6101951599121094,2.7549445629119873,-0.04564233869314194
T35-38_A_B,-4.080307960510254,5.314802646636963,0.8226281404495239
T35-390_A_B,-4.091300010681152,4.141828536987305,0.5212982892990112
T35-391_A_B,-4.439924716949463,3.095198154449463,-1.210781455039978
T35-392_A_B,-4.333343982696533,3.8325581550598145,0.4591786861419678
T35-393_A_B,-2.973712205886841,5.73630952835083,0.6384970545768738
T35-394_A_B,-4.5652899742126465,2.939324378967285,-1.3460880517959595
T35-395_A_B,-3.0418663024902344,5.367633819580078,1.3137109279632568
T35-396_A_B,-5.222237586975098,2.9771692752838135,-0.33218201994895935
T35-397_A_B,-3.781510353088379,3.5881757736206055,0.1912761777639389
T35-398_A_B,-6.196661472320557,3.7665421962738037,-0.20614071190357208
T35-399_A_B,-6.620798110961914,1.8595283031463623,-1.3879271745681763
T35-39_A_B,-4.733188629150391,6.628929138183594,0.9316954016685486
T35-3_A_B,-3.172746181488037,5.116285800933838,1.21599280834198
T35-400_A_B,-3.67667293548584,3.1952922344207764,0.27425411343574524
T35-401_A_B,-3.779770851135254,5.013583183288574,0.5139185786247253
T35-402_A_B,-5.506147384643555,3.9393017292022705,-0.9596143364906311
T35-403_A_B,-5.408148765563965,3.448127269744873,-0.11037369072437286
T35-404_A_B,-6.2542338371276855,2.6277377605438232,-1.3841286897659302
T35-405_A_B,-5.840668201446533,5.289944648742676,-0.7048443555831909
T35-406_A_B,-3.3980250358581543,4.32462215423584,0.3068571090698242
T35-407_A_B,-5.532369613647461,4.748821258544922,-0.1950286328792572
T35-408_A_B,-3.0721166133880615,3.952244281768799,0.8610110878944397
T35-409_A_B,-5.6198506355285645,4.109174728393555,-0.42159390449523926
T35-40_A_B,-3.4496655464172363,5.585936546325684,1.292081356048584
T35-410_A_B,-4.171222686767578,3.5148682594299316,0.25148293375968933
T35-411_A_B,-3.1556155681610107,3.8485093116760254,1.0303658246994019
T35-412_A_B,-6.86374044418335,2.5764951705932617,-1.3642650842666626
T35-413_A_B,-5.239941596984863,3.8610739707946777,-0.3052307665348053
T35-414_A_B,-3.6809873580932617,4.129986763000488,1.0357239246368408
T35-415_A_B,-5.493934631347656,2.662707567214966,-1.0243418216705322
T35-416_A_B,-4.179740905761719,5.205626010894775,1.027956485748291
T35-417_A_B,-4.881982803344727,4.349246025085449,0.6682447791099548
T35-418_A_B,-2.0641140937805176,3.4806504249572754,1.0385068655014038
T35-419_A_B,-9.144712448120117,2.0412797927856445,-1.9142647981643677
T35-41_A_B,-4.473716735839844,4.4355788230896,0.7013734579086304
T35-420_A_B,-4.581762313842773,5.241289138793945,0.47430887818336487
T35-421_A_B,-4.323987007141113,5.0388007164001465,1.2030048370361328
T35-422_A_B,-2.670814275741577,3.690523624420166,0.7953080534934998
T35-423_A_B,-4.821850776672363,4.614557266235352,0.545357346534729
T35-424_A_B,-3.988477945327759,1.1778208017349243,-1.1589895486831665
T35-425_A_B,-5.78482723236084,1.8460980653762817,-1.553457498550415
